service_id,date,exception_type
RJUN25-802-1_Weekday-81,20250715,2
RJUN25-802-1_Weekday-81,20250716,2
RJUN25-802-1_Weekday-81,20250717,2
RJUN25-802-1_Weekday-81,20250718,2
RJUN25-803-1_Weekday-12,20250715,2
RJUN25-803-1_Weekday-12,20250716,2
RJUN25-803-1_Weekday-10,20250717,2
RJUN25-804-1_Weekday-90,20250715,2
RJUN25-804-1_Weekday-90,20250716,2
RJUN25-804-1_Weekday-90,20250717,2
RJUN25-804-1_Weekday-09,20250716,2
